curve_id,semester,time_frame,window,stop_loss_sigma,use_elastic_sizing,use_r2,use_ttest,use_anchor,use_slope_limit,use_z_dynamic,total_trades,win_trades_gross,loss_trades_gross,win_trades_net,loss_trades_net,avg_win_pct_gross,avg_loss_pct_gross,avg_win_pct_net,avg_loss_pct_net,win_ratio_gross,win_ratio_net,reward_ratio_gross,reward_ratio_net,profit_factor_gross,profit_factor_net,recovery_factor_gross,recovery_factor_net,sharpe_ratio_gross,sharpe_ratio_net,sortino_ratio_gross,sortino_ratio_net,calmar_ratio_gross,calmar_ratio_net,max_consecutive_wins_gross,max_consecutive_losses_gross,max_consecutive_wins_net,max_consecutive_losses_net,relative_expected_value_gross,relative_expected_value_net,cumulative_monetary_profit_gross,cumulative_monetary_profit_net,trade_time_min,trade_time_max,trade_time_mean,trade_time_median,drawdown_max,drawdown_mean,drawdown_median
S2|30min|W10|σ3.5|R2:1|t:1|Anc:1|Slp:1|Zdyn:1,S2,30min,10,3.5,False,True,True,True,True,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S2|30min|W10|σ3.5|R2:1|t:1|Anc:0|Slp:1|Zdyn:1,S2,30min,10,3.5,False,True,True,False,True,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S2|30min|W10|σ3.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:1,S2,30min,10,3.5,False,True,True,False,False,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S2|30min|W10|σ3.5|R2:0|t:1|Anc:1|Slp:1|Zdyn:1,S2,30min,10,3.5,False,False,True,True,True,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S2|30min|W10|σ3.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:1,S2,30min,10,3.5,False,False,True,True,False,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S2|30min|W10|σ3.5|R2:0|t:1|Anc:0|Slp:1|Zdyn:1,S2,30min,10,3.5,False,False,True,False,True,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S2|30min|W10|σ3.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:1,S2,30min,10,3.5,False,False,True,False,False,True,5,0,5,0,5,0.0,-0.0021158820514948365,0.0,-0.0022679794780055577,0.0,0.0,0.0,0.0,0.0,0.0,-3.398112367476373,-3.6412655558135607,-17.962133082377157,-18.984258332327826,-3.937387608102294,-3.94733733893695,-10.93701450277933,-11.709618671801936,0,5,0,5,-0.0021158820514948365,-0.0022679794780055577,-1053.529679053073,-1128.9153852237769,30.0,1530.0,492.0,150.0,310.03379674447984,225.78307704475543,230.4108460159494
S3|5min|W10|σ3.5|R2:1|t:1|Anc:0|Slp:1|Zdyn:0,S3,5min,10,3.5,False,True,True,False,True,False,92,59,33,59,33,0.0004969730065604337,-0.0008274105818499422,0.00035495156083802223,-0.0009777907942652895,0.6413043478260869,0.6413043478260869,0.600636512829327,0.3630138092113378,1.072902350432943,0.6478159474849238,0.49394228440464305,-2.8036153490148115,0.3798783332551862,-2.1117138742839106,0.27938802763664805,-1.402242233421642,1.0331221727588165,-5.821639402320913,11,5,11,5,2.192237158714662e-05,-0.00012309732740555695,198.93415015326454,-1129.1498104584361,5.0,4020.0,130.4891304347826,35.0,402.7477631177967,53.89573299607623,32.2388382489586
S3|5min|W10|σ3.5|R2:0|t:1|Anc:0|Slp:1|Zdyn:0,S3,5min,10,3.5,False,False,True,False,True,False,92,59,33,59,33,0.0004969730065604337,-0.0008274105818499422,0.00035495156083802223,-0.0009777907942652895,0.6413043478260869,0.6413043478260869,0.600636512829327,0.3630138092113378,1.072902350432943,0.6478159474849238,0.49394228440464305,-2.8036153490148115,0.3798783332551862,-2.1117138742839106,0.27938802763664805,-1.402242233421642,1.0331221727588165,-5.821639402320913,11,5,11,5,2.192237158714662e-05,-0.00012309732740555695,198.93415015326454,-1129.1498104584361,5.0,4020.0,130.4891304347826,35.0,402.7477631177967,53.89573299607623,32.2388382489586
S3|5min|W10|σ3.5|R2:0|t:0|Anc:1|Slp:0|Zdyn:0,S3,5min,10,3.5,False,False,False,True,False,False,96,56,40,56,40,0.0008282336130194221,-0.0011527055257267139,0.0007101726238971284,-0.0012768610276091784,0.5833333333333334,0.5833333333333334,0.7185127463471375,0.5561863104451318,1.004627808176088,0.7779843946022742,0.0530995481372185,-2.8059385413401703,0.03607645186600819,-1.4857225477510492,0.030039632152134753,-1.1461431950345993,0.10953729578549146,-5.752877333872408,7,3,7,3,2.842305208532029e-06,-0.00011775806423049948,21.38572423483052,-1130.085470970767,5.0,4020.0,151.92708333333334,45.0,402.7477631177967,74.59623339776444,61.76754064388147
S4|5min|W20|σ3.5|R2:0|t:0|Anc:1|Slp:1|Zdyn:0,S4,5min,20,3.5,False,False,False,True,True,False,768,493,275,489,279,0.0006647392719962949,-0.0008838689803461326,0.0005731957757849149,-0.0010446422402651887,0.6419270833333334,0.63671875,0.7520789695956699,0.5487005538273139,1.344881533554163,0.9606366793186051,16.933925519467493,-2.2005806918268904,4.852045362442727,-0.6054309183054731,4.141631024412373,-0.4713372042997042,35.28877404657193,-4.368190495926283,10,5,10,5,0.00011022459830597245,-1.453444098328678e-05,8800.305459766032,-1143.6085658152153,5.0,5730.0,159.47916666666666,50.0,519.6849041085642,58.038146338705054,42.1658746909136
S1|30min|W10|σ2.5|R2:0|t:0|Anc:0|Slp:0|Zdyn:0,S1,30min,10,2.5,False,False,False,False,False,False,32,17,15,17,15,0.0019355525367642356,-0.0027029839848686926,0.0018220340218315977,-0.00282483907655809,0.53125,0.53125,0.716079913014454,0.6450045374094885,0.8099281586884817,0.730040582700626,-0.853667155267288,-1.2640455123272234,-0.7256370650846308,-1.0797022949252104,-0.617775825315128,-0.8927823010053292,-2.052186928493468,-3.030682571730459,5,3,5,3,-0.00023876145775119924,-0.0003561877430385684,-774.5345039740955,-1146.8718901156533,30.0,5490.0,750.9375,165.0,907.3026872301118,151.39331486253786,64.31360252213761
S1|30min|W10|σ2.5|R2:0|t:0|Anc:1|Slp:0|Zdyn:0,S1,30min,10,2.5,False,False,False,True,False,False,32,17,15,17,15,0.0019355525367642356,-0.0027029839848686926,0.0018220340218315977,-0.00282483907655809,0.53125,0.53125,0.716079913014454,0.6450045374094885,0.8099281586884817,0.730040582700626,-0.853667155267288,-1.2640455123272234,-0.7256370650846308,-1.0797022949252104,-0.617775825315128,-0.8927823010053292,-2.052186928493468,-3.030682571730459,5,3,5,3,-0.00023876145775119924,-0.0003561877430385684,-774.5345039740955,-1146.8718901156533,30.0,5490.0,750.9375,165.0,907.3026872301118,151.39331486253786,64.31360252213761
S1|5min|W10|σ3.5|R2:0|t:0|Anc:0|Slp:1|Zdyn:0,S1,5min,10,3.5,False,False,False,False,True,False,150,90,60,90,60,0.0007902755383632057,-0.001066215472446528,0.0006712136362158422,-0.0012007475692327625,0.6,0.6,0.7411968394623338,0.5589964563865203,1.109834350440446,0.8376047757961629,1.7425293918115603,-2.873037470142394,0.7229778025297885,-1.1693260572453479,0.6474102171371865,-0.9619915259322047,3.5621620437666333,-5.816340807116798,14,4,14,4,4.767913403931221e-05,-7.757084596359967e-05,707.6973139869176,-1166.8330589762695,5.0,3480.0,140.9,45.0,406.132210631572,69.69346377724636,48.47714095771502
S4|5min|W40|σ3.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:0,S4,5min,40,3.5,False,False,True,False,False,False,701,446,255,446,255,0.0008232398019356289,-0.001143718631748457,0.0007343295451911528,-0.0013288444740559083,0.6362339514978602,0.6362339514978602,0.7197922452982191,0.5526075921810677,1.2564943387683312,0.9651600616920125,12.438725167782515,-1.8738077507327358,3.6521645799154046,-0.5222980330305576,3.083329857792805,-0.4072080111842339,25.828321480781597,-3.7230846615033353,11,6,11,6,0.00010772710494641062,-1.618311516262847e-05,7797.610504157456,-1174.6559878764504,5.0,6715.0,246.9614835948645,65.0,626.8818065338409,71.65090125605406,49.57972002404277
S4|5min|W20|σ3.5|R2:0|t:1|Anc:1|Slp:1|Zdyn:1,S4,5min,20,3.5,False,False,True,True,True,True,578,372,206,370,208,0.0006496682581215527,-0.0008590146069238356,0.0005427502320724014,-0.0010215236562423203,0.643598615916955,0.6401384083044983,0.7562947741343302,0.5313144034949819,1.3617250735013744,0.9443583564797392,22.537218193453835,-3.992647320581587,4.576786191778864,-0.7906828028536289,3.866444669245517,-0.5984413369447121,46.4868237196658,-7.924003218720555,12,5,12,5,0.00011197159687700258,-2.0171859224245935e-05,6664.300505775977,-1180.633800034185,5.0,4045.0,166.86851211072664,50.0,295.702000511833,57.374897131983275,41.6768173784624
S4|5min|W20|σ3.5|R2:1|t:1|Anc:1|Slp:1|Zdyn:1,S4,5min,20,3.5,False,True,True,True,True,True,578,372,206,370,208,0.0006496682581215527,-0.0008590146069238356,0.0005427502320724014,-0.0010215236562423203,0.643598615916955,0.6401384083044983,0.7562947741343302,0.5313144034949819,1.3617250735013744,0.9443583564797392,22.537218193453835,-3.992647320581587,4.576786191778864,-0.7906828028536289,3.866444669245517,-0.5984413369447121,46.4868237196658,-7.924003218720555,12,5,12,5,0.00011197159687700258,-2.0171859224245935e-05,6664.300505775977,-1180.633800034185,5.0,4045.0,166.86851211072664,50.0,295.702000511833,57.374897131983275,41.6768173784624
S2|30min|W20|σ3.5|R2:0|t:0|Anc:0|Slp:1|Zdyn:0,S2,30min,20,3.5,False,False,False,False,True,False,177,98,79,98,79,0.002283458610293848,-0.0026851518340103462,0.002182777416866421,-0.00285201587374535,0.5536723163841808,0.5536723163841808,0.8504020448197305,0.7653454656267163,1.0523822364483328,0.9456404274631699,1.487855240146305,-1.6217505172829723,0.4458767655382686,-0.43040782224403695,0.40924983103018425,-0.3805583787015274,2.9817990825971483,-3.213130108742859,9,7,9,7,6.583021989819058e-05,-6.439021001679866e-05,1103.1102034347066,-1202.3814513463324,30.0,8850.0,713.0508474576271,210.0,741.4096302313891,170.58723242673082,143.82941272291595
S2|30min|W20|σ3.5|R2:0|t:0|Anc:1|Slp:1|Zdyn:0,S2,30min,20,3.5,False,False,False,True,True,False,177,98,79,98,79,0.002283458610293848,-0.0026851518340103462,0.002182777416866421,-0.00285201587374535,0.5536723163841808,0.5536723163841808,0.8504020448197305,0.7653454656267163,1.0523822364483328,0.9456404274631699,1.487855240146305,-1.6217505172829723,0.4458767655382686,-0.43040782224403695,0.40924983103018425,-0.3805583787015274,2.9817990825971483,-3.213130108742859,9,7,9,7,6.583021989819058e-05,-6.439021001679866e-05,1103.1102034347066,-1202.3814513463324,30.0,8850.0,713.0508474576271,210.0,741.4096302313891,170.58723242673082,143.82941272291595
S3|30min|W40|σ3.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:0,S3,30min,40,3.5,False,False,True,True,False,False,131,78,53,78,53,0.0023852867548585202,-0.0034030894649312664,0.0022721445379005477,-0.0035630341501689438,0.5954198473282443,0.5954198473282443,0.7009180274097486,0.6376993433511751,1.028515715871114,0.9343358035401632,0.595445501481699,-1.425221158623409,0.2323700398448391,-0.4706730887485643,0.19180959830833588,-0.37633475451212284,1.2299016671529195,-2.916977794124664,10,6,10,6,4.342462013440831e-05,-8.865294658558261e-05,508.3419537634036,-1216.7355476138953,30.0,9900.0,1228.3969465648854,420.0,853.7170110420718,188.21345819140964,152.6186141344793
S3|30min|W40|σ3.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:0,S3,30min,40,3.5,False,False,True,False,False,False,131,78,53,78,53,0.0023852867548585202,-0.0034030894649312664,0.0022721445379005477,-0.0035630341501689438,0.5954198473282443,0.5954198473282443,0.7009180274097486,0.6376993433511751,1.028515715871114,0.9343358035401632,0.595445501481699,-1.425221158623409,0.2323700398448391,-0.4706730887485643,0.19180959830833588,-0.37633475451212284,1.2299016671529195,-2.916977794124664,10,6,10,6,4.342462013440831e-05,-8.865294658558261e-05,508.3419537634036,-1216.7355476138953,30.0,9900.0,1228.3969465648854,420.0,853.7170110420718,188.21345819140964,152.6186141344793
S3|5min|W10|σ1.5|R2:0|t:0|Anc:0|Slp:1|Zdyn:0,S3,5min,10,1.5,False,False,False,False,True,False,176,91,85,91,85,0.0005616995520981482,-0.0004793748800926134,0.0004401284969885046,-0.0006156654473646217,0.5170454545454546,0.5170454545454546,1.171733387426621,0.7148825695391718,1.2526085978255037,0.7655094715513012,2.5780119067440688,-3.040127977287225,1.7029610461858264,-1.9865826388233745,1.7173192229945269,-1.733792330382561,5.332766173040596,-6.2138723962386395,5,6,5,6,5.890792291510991e-05,-6.977198750022113e-05,1038.2885287322197,-1224.4047424442617,5.0,640.0,45.25568181818182,20.0,402.7477631177967,38.89901298171644,31.459619029414
S3|5min|W10|σ1.5|R2:0|t:0|Anc:1|Slp:1|Zdyn:0,S3,5min,10,1.5,False,False,False,True,True,False,89,39,50,39,50,0.0007609068799593799,-0.0006112327688066664,0.0006408235507506839,-0.0007463946792789595,0.43820224719101125,0.43820224719101125,1.2448725244965646,0.8585585730189548,0.9700954701153217,0.6699231026744131,-0.22760035395895364,-3.050045484933187,-0.16221636671939446,-2.2282459023491894,-0.16767549374385196,-2.0418073817100053,-0.46930083653520094,-6.251041969232908,7,5,7,5,-9.958091257500119e-06,-0.00013851253353563267,-91.66553344178735,-1228.3989964643765,5.0,640.0,51.57303370786517,25.0,402.7477631177967,50.18243091660833,40.11132178448864
S4|5min|W20|σ2.5|R2:0|t:0|Anc:1|Slp:1|Zdyn:0,S4,5min,20,2.5,False,False,False,True,True,False,859,501,358,498,361,0.0006693988492432228,-0.0006734153648264459,0.000581226720667914,-0.0008353128113969143,0.5832363213038417,0.5797438882421421,0.9940356044827426,0.6958192341093322,1.387134513223918,0.9589891695063071,24.281080739011998,-3.036990396622824,5.705035905788762,-0.688503377993123,5.6905064165769055,-0.6074819893089767,50.85469161782963,-6.025782011337307,11,7,11,7,0.00010976265758205703,-1.4082675228946256e-05,9856.892611491468,-1232.8647362695658,5.0,5440.0,125.88474970896391,40.0,405.94950107202465,51.40004472757707,38.96714329656193
S4|5min|W10|σ3.5|R2:0|t:0|Anc:0|Slp:0|Zdyn:0,S4,5min,10,3.5,False,False,False,False,False,False,166,106,60,104,62,0.0005306821452257827,-0.0008193780275468078,0.00042712317750402917,-0.0009165581441710064,0.6385542168674698,0.6265060240963856,0.6476646033755975,0.46600772708243904,1.1429712672212071,0.7808740679632619,2.36531699314142,-4.146064335147213,0.994778437948994,-1.7183902380950256,0.7860047568718919,-1.2563150531799274,4.753443361596501,-8.2511830297368,9,7,9,7,4.27085888019548e-05,-7.473370167580342e-05,706.3430297452583,-1238.1188874465365,5.0,3010.0,129.27710843373495,50.0,298.6251025944524,51.28322503820517,32.35394028434186
S1|5min|W10|σ1.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:0,S1,5min,10,1.5,False,False,True,False,False,False,79,37,42,35,44,0.0006415310438144034,-0.0005789983001723393,0.0005226778141405013,-0.0006989417529925288,0.46835443037974683,0.4430379746835443,1.1080016014268974,0.7478131216265861,0.9750986778073024,0.5940404708997631,-0.30074779739747765,-6.165008044223144,-0.11934685959376408,-2.570964257497799,-0.128211949452975,-2.4103552116572207,-0.6123634360892617,-12.475986856462464,6,8,6,11,-7.357974507662301e-06,-0.00015771789413612311,-60.52514681961201,-1240.7007474357129,5.0,170.0,27.78481012658228,20.0,201.24884485727452,47.247040445717744,30.41313672628803
S1|5min|W10|σ1.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:0,S1,5min,10,1.5,False,True,True,False,False,False,79,37,42,35,44,0.0006415310438144034,-0.0005789983001723393,0.0005226778141405013,-0.0006989417529925288,0.46835443037974683,0.4430379746835443,1.1080016014268974,0.7478131216265861,0.9750986778073024,0.5940404708997631,-0.30074779739747765,-6.165008044223144,-0.11934685959376408,-2.570964257497799,-0.128211949452975,-2.4103552116572207,-0.6123634360892617,-12.475986856462464,6,8,6,11,-7.357974507662301e-06,-0.00015771789413612311,-60.52514681961201,-1240.7007474357129,5.0,170.0,27.78481012658228,20.0,201.24884485727452,47.247040445717744,30.41313672628803
S4|5min|W10|σ2.5|R2:1|t:0|Anc:0|Slp:1|Zdyn:0,S4,5min,10,2.5,False,True,False,False,True,False,102,56,46,54,48,0.0004839769508162311,-0.0005536921102159906,0.000363698133552754,-0.0006695875594440222,0.5490196078431373,0.5294117647058824,0.8740903868531481,0.5431673997269947,1.0634082657063464,0.6098641629029095,0.691794340504569,-5.334470047577519,0.3620467419698782,-2.7413146171059104,0.32763398891116574,-2.1754786759476024,1.3864753289059895,-10.6159215383228,8,6,8,6,1.6008550742876248e-05,-0.00012255395726925835,161.3788481175489,-1244.4025358284073,5.0,3010.0,116.91176470588235,40.0,233.27575649122133,44.493513620581545,32.997434594666856
S4|5min|W40|σ3.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:0,S4,5min,40,3.5,False,False,True,True,False,False,697,442,255,442,255,0.0008286039273767248,-0.0011442259501575564,0.0007395102597481278,-0.0013291834948090731,0.6341463414634146,0.6341463414634146,0.7241611040744431,0.5563643113506708,1.2527672972087485,0.9630091320910219,12.257981819328245,-1.9894918981037002,3.5998512873553907,-0.5559766773730239,3.0477333979047723,-0.4346742236638064,25.439158549697403,-3.951498644302419,11,6,11,6,0.0001068368990105244,-1.7328918748409102e-05,7684.305787359467,-1247.1762751676877,5.0,6715.0,248.01291248206599,65.0,626.8818065338409,71.95323525549531,50.087894709943846
S4|5min|W10|σ3.5|R2:1|t:0|Anc:0|Slp:1|Zdyn:0,S4,5min,10,3.5,False,True,False,False,True,False,101,62,39,60,41,0.0004942309628016808,-0.000750519631249774,0.00037272245905777305,-0.0008517505689471616,0.6138613861386139,0.594059405940594,0.6585183681054175,0.4375957852525895,1.0460187693435163,0.6390361307221792,0.5297329504055633,-4.924451825217378,0.2623149195860605,-2.375600308265495,0.20846226473449678,-1.7206283835271672,1.061533673136551,-9.799642383434179,8,4,8,4,1.358469381151518e-05,-0.00012434084934026968,134.55445789632554,-1250.8320376737063,5.0,3010.0,135.8910891089109,50.0,254.00432008866107,51.431772474506566,36.78306015233258
S3|5min|W10|σ1.5|R2:0|t:0|Anc:1|Slp:0|Zdyn:0,S3,5min,10,1.5,False,False,False,True,False,False,101,44,57,44,57,0.0008061126200221726,-0.0006286772877123365,0.0006940790087900707,-0.0007562880021381099,0.43564356435643564,0.43564356435643564,1.282235951223078,0.9177443074963935,0.9888091147638395,0.7084361443342616,-0.09985711069160384,-3.1106743500795093,-0.06139007355043364,-2.082643978854556,-0.06513773923122818,-1.9702894918808191,-0.20595682176449875,-6.374467938527548,7,5,7,5,-3.620298204233573e-06,-0.0001244449478723678,-40.21722796244967,-1252.8171362824285,5.0,640.0,50.198019801980195,25.0,402.7477631177967,51.17132379386783,44.32931938940365
S3|5min|W10|σ3.5|R2:0|t:0|Anc:0|Slp:1|Zdyn:0,S3,5min,10,3.5,False,False,False,False,True,False,168,106,62,106,62,0.0005882135136355595,-0.0008586452235426448,0.00046368912547784815,-0.0009952617751118145,0.6309523809523809,0.6309523809523809,0.6850483733068199,0.46589664857344104,1.1697598564213005,0.7960958557577357,2.258726519546037,-3.1126627766387274,1.2084723719462496,-1.647667014121577,0.970179379119637,-1.1952472727800052,4.6691460042216555,-6.361141530720569,8,5,8,5,5.425374158169844e-05,-7.473323069214634e-05,909.6970532420128,-1253.6179706312776,5.0,4020.0,108.30357142857143,40.0,402.7477631177967,53.98552739479696,34.07970072664026
S1|30min|W10|σ3.5|R2:1|t:0|Anc:0|Slp:1|Zdyn:0,S1,30min,10,3.5,False,True,False,False,True,False,15,8,7,8,7,0.002238922080293018,-0.004022236163151518,0.0020902676797460323,-0.004177037841166198,0.5333333333333333,0.5333333333333333,0.5566361569726351,0.500418660119786,0.6355924847816509,0.5717833475579243,-1.2392692288524363,-1.510138675680949,-1.2318573429965547,-1.500633095986468,-0.9840345557651949,-1.1612399955399924,-3.4042005992362308,-4.1399690469398855,5,4,5,4,-0.000682951766647766,-0.0008344748966796755,-1029.0510694554455,-1253.972730908944,30.0,4470.0,522.0,150.0,830.3692575408711,205.13822290438347,37.71705166836743
S1|30min|W10|σ3.5|R2:1|t:0|Anc:1|Slp:0|Zdyn:0,S1,30min,10,3.5,False,True,False,True,False,False,15,8,7,8,7,0.002238922080293018,-0.004022236163151518,0.0020902676797460323,-0.004177037841166198,0.5333333333333333,0.5333333333333333,0.5566361569726351,0.500418660119786,0.6355924847816509,0.5717833475579243,-1.2392692288524363,-1.510138675680949,-1.2318573429965547,-1.500633095986468,-0.9840345557651949,-1.1612399955399924,-3.4042005992362308,-4.1399690469398855,5,4,5,4,-0.000682951766647766,-0.0008344748966796755,-1029.0510694554455,-1253.972730908944,30.0,4470.0,522.0,150.0,830.3692575408711,205.13822290438347,37.71705166836743
S1|30min|W10|σ3.5|R2:1|t:0|Anc:0|Slp:0|Zdyn:0,S1,30min,10,3.5,False,True,False,False,False,False,15,8,7,8,7,0.002238922080293018,-0.004022236163151518,0.0020902676797460323,-0.004177037841166198,0.5333333333333333,0.5333333333333333,0.5566361569726351,0.500418660119786,0.6355924847816509,0.5717833475579243,-1.2392692288524363,-1.510138675680949,-1.2318573429965547,-1.500633095986468,-0.9840345557651949,-1.1612399955399924,-3.4042005992362308,-4.1399690469398855,5,4,5,4,-0.000682951766647766,-0.0008344748966796755,-1029.0510694554455,-1253.972730908944,30.0,4470.0,522.0,150.0,830.3692575408711,205.13822290438347,37.71705166836743
S1|30min|W10|σ3.5|R2:1|t:0|Anc:1|Slp:1|Zdyn:0,S1,30min,10,3.5,False,True,False,True,True,False,15,8,7,8,7,0.002238922080293018,-0.004022236163151518,0.0020902676797460323,-0.004177037841166198,0.5333333333333333,0.5333333333333333,0.5566361569726351,0.500418660119786,0.6355924847816509,0.5717833475579243,-1.2392692288524363,-1.510138675680949,-1.2318573429965547,-1.500633095986468,-0.9840345557651949,-1.1612399955399924,-3.4042005992362308,-4.1399690469398855,5,4,5,4,-0.000682951766647766,-0.0008344748966796755,-1029.0510694554455,-1253.972730908944,30.0,4470.0,522.0,150.0,830.3692575408711,205.13822290438347,37.71705166836743
S4|5min|W10|σ2.5|R2:0|t:0|Anc:0|Slp:1|Zdyn:0,S4,5min,10,2.5,False,False,False,False,True,False,142,82,60,80,62,0.0005041351439418085,-0.0005963040132335472,0.00039186635157472326,-0.0007091723242807759,0.5774647887323944,0.5633802816901409,0.8454330890849799,0.5525685903946461,1.1546928602184332,0.7119469070646842,2.37697806029971,-5.389385636790399,0.9972769490435048,-2.2364453729514016,0.898505676402326,-1.788570308346828,4.773254594129086,-10.724513881353987,10,5,10,5,3.9160852177573656e-05,-8.88688449255651e-05,554.4913551794507,-1257.213011445203,5.0,3010.0,103.87323943661971,40.0,233.27575649122133,43.96983021609832,29.020371098854962
S4|5min|W20|σ3.5|R2:0|t:0|Anc:0|Slp:1|Zdyn:0,S4,5min,20,3.5,False,False,False,False,True,False,892,581,311,573,319,0.0006051331546751436,-0.0008143648437679698,0.0005182258858870632,-0.0009696611431642576,0.6513452914798207,0.6423766816143498,0.7430737700749261,0.5344401903080872,1.3829482020840695,0.9590937803916803,19.81367954034567,-2.4329669716251994,5.6328600356978535,-0.6651746170615729,4.7548052011797255,-0.5128951237822966,41.58477786647472,-4.8265588179718035,14,5,14,5,0.00011021849378298184,-1.3877210825236471e-05,10296.87015196236,-1264.3762073483456,5.0,5730.0,155.30269058295963,50.0,519.6849041085642,53.99816061339236,36.98169219484759
S3|30min|W40|σ3.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:1,S3,30min,40,3.5,False,False,True,True,False,True,126,75,51,75,51,0.0023201088960416597,-0.003320955083672363,0.0022036834963884253,-0.003479682371316021,0.5952380952380952,0.5952380952380952,0.6986270026501075,0.6333001869808562,1.0243312277746368,0.9274374941423148,0.4786006067022494,-1.4849324862218214,0.1987546671801451,-0.5184023008127431,0.16416600972970213,-0.4141492975263035,0.9880354622429021,-3.038362028369161,8,6,8,6,3.6821094728841415e-05,-9.67264976824218e-05,408.5894794367665,-1267.712123736566,30.0,9900.0,1254.7619047619048,420.0,853.7170110420718,187.28122803880058,163.77926462511323
S3|30min|W40|σ3.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:1,S3,30min,40,3.5,False,False,True,False,False,True,126,75,51,75,51,0.0023201088960416597,-0.003320955083672363,0.0022036834963884253,-0.003479682371316021,0.5952380952380952,0.5952380952380952,0.6986270026501075,0.6333001869808562,1.0243312277746368,0.9274374941423148,0.4786006067022494,-1.4849324862218214,0.1987546671801451,-0.5184023008127431,0.16416600972970213,-0.4141492975263035,0.9880354622429021,-3.038362028369161,8,6,8,6,3.6821094728841415e-05,-9.67264976824218e-05,408.5894794367665,-1267.712123736566,30.0,9900.0,1254.7619047619048,420.0,853.7170110420718,187.28122803880058,163.77926462511323
